GEO,nb_logements_sociaux
80070,39.26687
80071,88.3401
80073,4.90385
80074,3.3578
80076,11.09269
80077,5.06159
80078,9.17434
80079,9.26753
80080,2.97973
80081,4.83516
80082,15.31886
80083,4.82759
80084,9.85646
80085,3.08108
80086,52.53914
80087,12.41379
80088,8.31085
80089,10.37733
80090,3.94737
80092,8.21694
80093,64.61306
80094,5.96333
80095,5.02358
80096,44.33382
80097,3.02467
80098,2.24176
80099,9.16744
801,8006.75879
80100,10.29094
80101,71.06768
80102,141.00096
80103,92.54700000000001
80104,88.77225999999999
80105,136.08623
80106,197.8295
80107,231.54845
80108,102.27821
80109,192.97778
80110,169.49902
80111,219.00858
80112,237.06163
80113,159.29528000000002
80114,219.56642000000002
80115,285.06439
80116,132.66023
80117,320.29744
80118,316.16655
80119,6.15702
80120,15.35077
80121,5.13889
80122,15.95494
80123,9.75527
80124,22.60602
80126,42.01449
80127,26.96458
80128,2.85811
80129,9.13245
80130,5.32321
80131,139.22911
80132,3.87037
80133,9.33645
80134,1.0
80135,3.04918
80136,81.23415
80137,10.56657
80138,1.92
80139,2.93333
80140,0.97414
80141,8.69759
80142,2.70116
80143,1.04336
80144,26.16877
80145,2.7871
80146,1.02538
80147,5.9111
80148,13.29232
80149,7.3166
80150,4.95455
80151,5.83978
80152,3.91892
80153,8.1203
80154,9.04225
80155,5.94039
80156,5.2664
80157,1.95745
80158,1.17073
80159,8.30434
80160,39.12422
80161,10.0
80162,30.55404
80163,22.79175
80164,237.70381
80165,5.05464
80166,18.15368
80167,6.98524
80168,34.15932
80169,5.8125
80170,1.0
80171,9.0536
80172,27.15597
80173,4.91943
80176,9.30058
80177,23.64914
80179,9.0
80180,6.26374
80182,221.47762
80183,8.74012
80184,9.66373
80185,8.8291
80186,135.13948
80187,17.42767
80188,11.16934
80189,2.26667
80190,62.8485
80191,3.7931
80192,4.0
80193,1.02759
80194,1.90789
80195,6.99954
80196,3.99491
80197,1.80645
80198,5.91819
80199,19.87734
802,29547.46533
80200,8.10266
80201,199.93274
80202,621.73802
80203,630.07655
80204,758.4541399999999
80205,469.06705
80206,653.6517
80207,375.10488
80208,496.65123
80209,876.7283
80210,1100.0444
80211,313.17034
80212,1073.71529
80213,7.29858
80214,6.32421
80215,3.83636
80216,5.03311
80217,2.95833
80218,2.78049
80220,1.0
80221,6.40855
80222,392.19068000000004
80223,2.18751
80224,5.04065
80225,4.0
80226,4.60166
80227,19.5952
80228,159.72234
80229,6.84775
80230,7.65802
80231,3.27632
80232,4.95652
80233,4.02632
80234,31.86287
80235,92.5891
80236,15.55368
80237,8.99416
80238,11.62474
80239,1.01818
80240,54.37445
80241,55.18631
80242,8.38449
80244,5.93064
80245,15.27982
80246,9.91934
80247,27.10213
80248,19.53965
80249,6.58923
80250,8.39568
80251,3.77872
80252,16.45202
80253,2144.12105
80256,45.18656
80258,2.12821
80259,3.86364
80260,9.96197
80261,21.21578
80262,11.45512
80263,0.97917
80264,3.98988
80265,20.47912
80266,8.30916
80267,7.3755
80268,8.95985
80269,3.89286
80271,59.53627
80272,1.0
80273,7.54785
80274,104.84758
80275,10.21566
80276,2.69441
80278,3.04813
80279,18.58354
80280,6.94262
80281,2.8324
80282,15.92819
80283,2.90964
80284,30.81591
80285,4.10769
80287,9.78019
80288,13.77507
80290,13.07564
80291,3.83994
80292,8.125
80293,12.37338
80294,2.94643
80295,21.55801
80296,80.15209
80298,18.07993
80299,12.2402
803,2303.54491
80301,5.26127
80302,6.00001
80303,10.44331
80304,3.16484
80305,7.19393
80306,3.88235
80307,1.97436
80308,168.35228
80310,18.33471
80311,4.08392
80312,7.39874
80313,7.21329
80314,5.21053
80315,6.51937
80316,42.34816
80317,5.85849
80318,1192.69272
80319,7.91881
80320,3.16107
80321,0.99284
80322,2.02381
80324,4.02857
80325,1.05882
80327,4.93711
80328,18.6518
80329,9.21818
80330,9.03733
80331,8.72573
80332,16.51364
80333,101.62232
80334,2.02041
80335,6.37964
80336,1.01266
80337,7.62963
80338,90.82673
80339,1.98701
80340,3.04545
80341,10.66192
80342,4.85934
80343,2.15997
80344,2.86813
80345,19.47578
80346,4.82036
80347,3.01887
80348,2.05464
80349,2.0315
80350,10.30673
80351,10.2833
80352,6.15287
80353,5.0
80354,6.0
80355,3.92308
80356,3.03261
80357,7.93043
80358,1.9854
80359,5.33432
80360,143.81428
80361,2.05714
80362,3.06993
80364,23.09647
80365,3.03352
80366,9.30159
80367,2.91713
80368,1636.5022
80369,7.90123
80371,1.82
80372,1.93353
80373,828.63634
80374,5.87822
80375,12.27489
80376,8.87092
80377,11.18654
80378,3.08824
80379,14.12484
80380,5.10705
80381,2.0
80384,7.0
80385,13.75485
80386,0.98883
80387,5.87662
80388,5.91429
80390,5.71555
80392,13.94321
80393,2.04108
80395,12.65547
80396,9.39563
80397,1.95745
80399,7.76487
804,5233.99109
80400,4.08608
80401,2972.3205900000003
80402,3.45133
80403,2.10063
80404,5.91603
80405,5.45979
80406,76.11938
80407,4.89362
80408,6.05543
80409,2.82353
80410,1758.87747
80411,14.76998
80412,13.76647
80413,3.95556
80414,2.06452
80415,43.54367
80416,25.20079
80417,89.11802
80418,4.04762
80420,5.0
80421,4.90727
80422,10.77225
80423,4.1877
80424,5.0821
80425,5.94595
80426,7.91175
80427,3.02329
80428,5.8209
80429,4.02073
80430,2.92147
80431,7.10664
80432,6.03125
80433,1.10526
80434,2.06522
80435,2.35556
80436,13.09544
80437,7.64286
80438,24.49092
80439,6.66467
80440,11.0
80442,37.85593
80443,87.31609
80444,14.66954
80445,9.75216
80446,20.76671
80449,1.0
80451,2.16667
80452,5.13701
80453,3.97222
80455,1.03448
80456,12.49032
80458,3.07783
80459,1.96154
80460,3.58824
80461,0.84832
80462,10.59928
80463,11.49096
80464,46.2107
80465,2.895
80466,5.03817
80467,4.92105
80468,2.92982
80469,5.77778
80470,3.87952
80472,2.98214
80473,4.99818
80474,7.78597
80475,2.98605
80476,7.40742
80477,15.92825
80478,2.01379
80479,12.2065
80480,0.99115
80481,10.31238
80482,11.91549
80484,20.07932
80485,32.00973
80486,24.81171
80487,4.62025
80488,102.63012
80489,472.52841
80490,11.26638
80493,13.90826
80494,4.97512
80495,30.32528
80496,13.08609
80497,6.0
80498,32.09008
80499,4.06094
80500,9.56304
80501,9.61611
80502,7.07143
80503,5.02688
80504,2.0
80505,3.23313
80507,21.94614
80509,17.62434
80512,24.38105
80513,1.98889
80514,3.16667
80515,4.0
80516,5.96842
80517,2.03209
80518,15.63434
80519,40.60318
80520,1.93069
80521,8.30332
80522,4.95327
80523,29.31539
80524,21.51989
80525,7.0
80526,3.89677
80527,16.25789
80529,1.93909
80530,14.28708
80531,0.98058
80533,364.78357
80535,2.90196
80536,11.94579
80537,1.01124
80538,11.51402
80540,8.1019
80541,3.79724
80542,30.37566
80543,0.97541
80544,4.0
80545,6.16727
80546,16.17566
80547,6.86603
80548,6.45684
80549,22.67428
80550,1.89231
80552,68.59655
80553,6.13513
80554,28.97712
80555,27.46916
80556,16.33721
80557,20.20571
80558,4.03704
80559,2.93836
80560,2.97235
80561,1380.72375
80563,2.91176
80565,0.98837
80566,7.88376
80568,5.99509
80569,4.8897
80570,765.56666
80571,20.19808
80572,11.55288
80573,5.96607
80574,1.0
80575,3.75
80576,7.83082
80577,4.14545
80578,7.83039
80579,28.83802
80580,7.69995
80582,31.11905
80583,1.78329
80584,29.78881
80585,188.63292
80586,2.91279
80587,2.00016
80588,11.92496
80589,1.88679
80590,16.50018
80591,8.22222
80592,24.10076
80593,3.09638
80595,5.90058
80596,3.02804
80597,21.71311
80598,69.14914
80599,7.87965
80600,39.80411
80601,24136.47997
80602,5.24793
80603,4.88322
80604,4.25
80605,9.57547
80606,342.2881
80607,8.74528
80609,10.38199
80611,15.64798
80613,26.66524
80614,5.94104
80615,11.06733
80616,3.97959
80617,4.95763
80618,56.96241
80619,15.75354
80620,2359.41757
80621,24.29792
80622,68.61467
80623,4.95626
80624,3.02091
80625,34.37145
80626,7.12726
80627,17.54054
80628,9.87045
80629,1.94444
80630,482.98545
80631,9.35433
80632,111.11109
80633,20.00227
80634,11.49178
80635,80.45795
80637,4.12957
80638,2.0
80639,46.50009
80640,6.14754
80642,7.37635
80643,3.93283
80644,16.48908
80645,16.05066
80646,3.07595
80647,10.45485
80648,3.93651
80649,58.20968
80650,17.06806
80651,16.32881
80652,15.11157
80654,27.75709
80655,16.06717
80656,54.52245
80657,10.34963
80658,7.09722
80659,7.61295
80661,20.54193
80662,11.26474
80663,19.36981
80664,7.07447
80665,3.84
80666,1.9375
80667,2.97794
80668,6.83626
80669,10.11906
80670,12.8721
80671,4.87179
80672,26.58057
80673,4.91803
80674,225.31751
80675,1.93007
80676,4.90051
80677,99.30519
80678,18.56825
80679,17.70572
80680,893.49608
80681,4.97365
80682,5.94366
80684,5.24752
80685,1469.6235900000001
80686,13.95182
80687,5.07519
80688,938.2396100000001
80690,14.85025
80691,5.33676
80692,44.59507
80693,7.62234
80694,9.16216
80695,23.36269
80696,15.72068
80697,1.02941
80698,6.84163
80699,2.94828
80700,37.54361
80701,19.47893
80702,9.92342
80703,2.93092
80704,4.10466
80705,1.85366
80706,101.493
80707,2.92208
80708,3.97452
80709,11.66049
80710,13.70704
80711,148.04545
80713,9.69259
80714,50.67407
80716,59.53461
80717,20.85198
80718,35.00183
80719,0.94231
80721,732.80894
80722,10.39372
80723,3.84061
80724,135.00306
80725,106.71341
80726,6.57824
80729,3.10169
80730,15.71111
80732,21.84878
80733,8.9381
80734,6.86792
80735,4.26506
80736,4.82833
80737,9.0
80738,3.96825
80740,2.83798
80741,3.03175
80742,2.84416
80743,7.07368
80746,17.04877
80747,12.90441
80748,10.10417
80749,7.99752
80750,3.81081
80751,4.55794
80752,10.58659
80753,2.97581
80754,8.49582
80755,4.05714
80756,5.64815
80757,5.0
80758,2.1
80759,7.53114
80760,10.28626
80762,8.59175
80763,6.27968
80764,13.53445
80765,25.40339
80766,12.46923
80767,4.11966
80769,4.93304
80770,27.69513
80771,1.93333
80773,3.1165
80774,5.0621
80775,23.22153
80776,9.08257
80777,5.8705
80778,1.01653
80779,27.26884
80780,19.10849
80781,5.07257
80782,6.11966
80783,1.97561
80784,3.81314
80785,15.6713
80786,2.04255
80787,2.06452
80788,5.0
80789,2.08163
80790,1.92977
80791,14.6079
80792,5.0424
80793,83.55004
80795,25.43418
80796,9.72527
80797,3.1087
80798,24.21143
80799,329.03553999999997
80800,2.0
80801,5.14391
80802,24.3009
80803,7.40688
80804,4.13636
80805,0.975
80806,14.88437
80807,6.36897
80808,15.02001
80809,6.26284
80810,4.0
80811,18.86494
80812,1.01515
80813,2.02105
80814,10.21781
80815,28.86865
80819,0.97619
80820,30.36388
80821,9.08182
80822,8.54676
80823,4.96032
80824,5.56167
80825,1.92857
80826,32.52651
80827,82.10407
80828,1.14894
80829,4.09195
80830,3.02449
80832,18.27511
80833,4.88
80834,20.1717
80835,3.13122
80836,2.92581
81,20888.97474
81001,5.19824
81002,55.15032
81003,222.38529
81004,12417.246159999999
81005,21.11004
81006,0.91031
81007,2.04211
81008,5.00146
81009,3.2459
81010,10.09956
81011,10.24776
81012,0.96721
81013,7.24599
81014,19.39369
81015,1.09091
81016,8.14634
81017,3.25781
81018,83.93208
81019,3.92053
81020,6.27511
81021,378.7049
81022,4.92891
81023,8.07729
81024,8.90284
81025,4.37037
81026,13.37547
81027,1.01899
81028,4.4958
81029,2.98378
81031,13.6442
81032,14.08287
81033,209.42002
81034,12.54292
81035,6.3578
81036,17.34528
81037,77.99085
81038,52.82928
81039,47.7133
81040,5.74079
81041,3.14151
81042,50.84289
81043,7.77198
81044,0.98763
81045,16.30977
81046,18.2121
81047,2.23469
81048,89.47976
81049,5.22457
81050,5.14485
81051,35.56254
81052,21.38505
81053,10.70041
81054,14.79669
81055,11.28188
81056,5.96226
81058,1.01288
81059,5.24529
81060,2709.44508
81061,1.02618
81062,32.62173
81063,24.56224
81064,24.7306
81065,8678.85156
81066,2.94707
81067,13.25406
81068,2.77157
81069,72.51976
81070,48.80818
81071,4.0
81072,4.43564
81073,2.98352
81074,16.32284
81075,4.55549
81076,10.37402
81077,17.13328
81078,13.30613
81079,14.30552
81080,1.9403
81081,42.61595
81082,0.98276
81083,7.29908
81084,16.4365
81085,2.8
81086,4.90914
81087,4.3221
81088,8.70698
81089,2.86957
81090,5.6234
81092,11.37801
81093,15.93767
81094,2.04444
81095,3.03614
81096,6.16195
81097,9.97833
81098,7.22619
81099,2512.70052
811,11063.33892
81100,8.28263
81101,103.26432
81102,158.39685
81103,199.13922
81104,217.70448
81105,1590.1451499999998
81106,3.09407
81108,1.01136
81109,7.28666
81110,0.99
81111,2.92208
81112,16.13602
81114,11.73428
81115,104.20691
81116,34.52793
81117,16.21309
81118,1.08553
81119,9.80071
81120,548.5339
81121,13.07683
81122,4.23188
81123,1.91398
81124,504.89378
81125,11.84207
81126,2.95082
81127,1.94289
81128,53.89042
81129,7.78251
81130,32.40076
81131,40.85691
81132,21.81302
81133,4.99754
81134,3.86207
81136,3.71257
81137,7.08046
81138,6.94419
81139,53.54412
81140,1711.96481
81141,1.01299
81142,5.64522
81143,5.36244
81144,102.25795
81145,190.22252
81146,6.05053
81147,20.37628
81148,2.80851
81149,6.2792
81150,5.77746
81151,2.7214
81152,0.96711
81154,2.10526
81156,97.22368
81157,6.10039
81158,9.23656
81159,2.81762
81160,18.50524
81161,1.00893
81162,3.86577
81163,2665.27891
81164,5.03202
81165,10.20753
81166,2.06383
81167,2.97196
81168,39.49478
81169,2.02041
81170,36.38997
81171,21.36297
81173,1.8829
81174,11.95719
81175,5.34631
81176,1.00962
81177,3.44712
81178,3.68409
81179,3.01429
81180,10.12766
81181,2.98421
81182,50.97468
81183,3.97872
81185,1.93946
81186,7.68814
81187,1.98157
81188,10.10293
81190,7.49104
81191,3.5587
81192,25.6966
81193,8.46025
81195,4.61647
81196,18.64172
81197,0.99528
81198,4.11678
81199,3.23377
812,9825.63583
81200,4.81522
81201,283.65027
81202,181.65046
81203,331.33087
81204,334.38381
81205,1.01622
81206,22.67634
81208,5.5306
81209,79.40193
81210,3.93215
81211,7.34028
81213,1.02247
81215,8.27618
81216,4.0381
81217,16.26796
81218,45.08193
81219,383.92773
81220,625.8391799999999
81221,8.46582
81222,541.28473
81223,0.95238
81224,3.03
81225,17.32265
81227,68.91282
81228,8.10199
81230,10.20103
81231,12.00296
81232,9.38017
81233,27.52504
81234,6.36145
81235,11.4781
81236,1.26106
81237,2.8883
81238,67.71641
81239,26.23291
81240,2.97059
81242,3.75111
81243,3.02326
81244,142.43048
81245,0.91241
81246,0.9127
81247,7.60714
81248,10.13195
81249,18.53294
81250,1.08954
81251,10.77998
81252,1.08276
81253,2.83222
81254,15.09941
81255,3.74588
81256,0.96429
81257,370.64851
81258,2.88631
81259,6.05381
81261,3.13659
81262,1.90169
81263,16.06864
81264,2.93333
81265,1.06667
81266,56.96098
81267,17.50007
81268,1.94521
81269,15.70923
81271,591.93868
81272,12.83705
81273,64.87952
81274,7.45763
81275,12.99979
81276,37.26882
81277,8.58026
81278,3.82796
81279,7.03389
81280,5.76336
81281,66.36398
81283,17.77406
81284,44.62996
81285,8.22199
81286,10.20836
81287,3.0916
81288,106.60937
81289,119.38793
81290,0.96571
81291,7.04714
81292,20.10977
81293,2.10587
81294,12.899
81295,12.41437
81297,15.97707
81298,4.14606
81299,8.87995
81301,826.57984
81302,749.54657
81303,1469.62091
81304,1045.92523
81305,51.69756
81306,29.46666
81307,22.34332
81308,68.40701
81309,9.33501
81310,2.08276
81311,11.367
81312,15.47316
81313,9.97236
81314,31.80531
81315,53.02123
81316,4.03173
81317,50.20257
81318,2.875
81319,13.64601
81320,4.74843
81321,1.0
81322,1.84877
81323,9.23213
81324,1.76189
81325,30.90052
81326,5.54847
81401,1534.38413
81501,4202.74016
81502,6289.33962
82,10791.19524
82001,16.62069
82002,57.89887
82003,3.05042
82004,1.97059
82005,18.26756
82006,1.09231
82008,40.59927
82009,0.97561
82010,5.0911
82011,9.66803
82012,8.2503
82013,587.38695
82014,2.90789
82016,1.93425
82017,24.77062
82018,21.4184
82019,13.24603
82020,3.2159
82021,2.93782
82022,15.92491
82023,20.55516
82024,5.40476
82025,64.10207
82026,15.98727
82027,14.63568
82028,11.08143
82029,7.34272
82030,6.78445
82031,16.84913
82032,18.86654
82033,1653.43956
82034,2.65116
82035,7.20357
82036,7.05344
82037,1579.6306100000002
82038,66.99524
82039,10.49374
82040,4.5074
82041,9.97689
82042,31.28479
82043,4.83723
82044,29.61708
82045,2.89347
82046,1.07207
82047,2.0
82048,24.21138
82049,18.35575
82050,31.93039
82051,22.92869
82052,18.57054
82053,4.43275
82054,7.32453
82055,2.98142
82056,1.88571
82057,3.25317
82058,2.78761
82059,6.82206
82060,5.75258
82061,7.22091
82062,36.13281
82063,7.34585
82064,3.024
82065,9.11837
82066,3.30116
82067,0.98131
82068,5.2766
82069,5.8327
82070,0.94521
82071,1.0
82072,21.22759
82073,23.6382
82074,7.8797
82075,314.31631000000004
82076,36.48479
82077,11.10852
82078,4.064
82079,110.62965
82080,18.24761
82081,2.1358
82082,3.88
82083,3.0
82084,4.97076
82085,8.90757
82086,1.94931
82087,288.19262000000003
82088,42.06688
82089,54.4343
82090,28.37194
82091,7.93701
82092,3.71126
82093,8.16535
82094,63.05761
82095,1.99078
82096,125.4306
82097,34.22664
82098,11.35974
82099,11.0672
821,3348.19081
82100,3.90476
82101,145.20695999999998
82102,74.10971
82103,110.74675
82104,130.34995
82105,70.35803
82106,61.498870000000004
82107,59.42542
82108,255.59382
82109,183.02382999999998
82110,23.13009
82111,13.75214
82112,2071.12238
82113,48.90828
82114,8.64788
82115,64.96278
82116,3.01554
82117,78.82511
82119,27.89418
82120,6.31998
82121,8574.90623
82122,4.73972
82123,27.07852
82124,74.75205
82125,373.32565
82126,28.12487
82127,15.90717
82128,3.89189
82129,2.08571
82130,6.14458
82131,59.51184
82132,36.59012
82133,2.0
82134,694.58076
82135,25.31526
82136,20.1099
82137,29.53235
82138,2.26316
82139,5.3669
82140,1.96846
82141,18.56367
82142,25.93039
82143,1.02353
82144,20.10285
82145,4.01131
82146,0.95
82147,11.39628
82148,22.00402
82149,41.32919
82150,20.54075
82151,12.7976
82152,14.3814
82153,5.04391
82154,2.79958
82155,509.63585
82156,0.97987
82157,4.73451
82158,8.22517
82159,10.38478
82160,7.60808
82161,79.80591
82162,6.6374
82163,1.96226
82164,5.71875
82165,2.98665
82166,4.59942
82167,37.40817
82168,8.36515
82169,65.26509
82170,23.30332
82171,16.80429
82172,8.94352
82173,12.36416
82174,7.44061
82175,2.02445
82176,12.78787
82177,3.85
82178,14.53697
82179,117.2507
82180,5.04152
82181,3.88517
82182,8.25131
82183,6.30704
82184,19.62695
82185,3.9295
82186,1306.55068
82187,41.5302
82188,4.06133
82189,15.39692
82190,434.90357
82191,18.19882
82192,8.41489
82193,3.45536
82194,26.56645
82195,12.99049
822,7443.00442
82201,240.18888
82202,149.03357
82203,525.06356
82204,594.57763
82301,217.79769
82401,1601.30582
82501,4258.49909
83,72011.84024
83001,44.85092
83002,10.08024
83003,27.69678
83004,312.86254
83005,13.83448
83006,3.11595
83007,275.72821999999996
83008,60.88746
83009,576.63273
83010,0.94851
83011,67.10812
83012,636.78718
83013,9.76598
83014,3.08001
83015,11.22518
83016,334.68452
83017,56.80635
83018,71.57174
83019,1111.2023
83021,58.40457
83022,0.88
83023,2858.62556
83025,30.07167
83026,74.28495
83027,130.39898
83028,44.08171
83029,44.42133
83030,43.21997
83031,128.54159
83032,570.66621
83033,120.18571
83034,456.8803
83035,112.03425
83036,1095.70173
83037,33.84319
83038,17.02636
83039,2.97948
83040,2.8481
83041,32.29331
83042,1221.97199
83043,115.13704
83044,7.9937
83045,41.46036
83046,94.99894
83047,520.13903
83048,134.76393
83049,428.28079
83050,6829.97509
83051,32.26733
83052,11.09488
83053,30.30194
83054,396.71605
83055,627.67874
83056,58.10571
83057,86.54699
83058,182.6066
83059,67.6706
83060,10.64253
83061,9759.54328
83062,2231.74613
83063,70.40906
83064,539.3457
83065,74.91182
83066,51.42304
83067,202.12656
83068,124.12249
83069,4462.5829
83070,491.97308
83071,1075.02288
83072,980.50209
83073,1377.75459
83074,4.78431
83075,21.41057
83076,24.34857
83077,53.86189
83078,3.70978
83079,21.07973
83080,16.98041
83081,265.08307
83082,26.23493
83083,48.42081
83084,31.05232
83085,76.76495
83086,393.23467
83087,126.32588
83088,56.70867
83089,9.71301
83090,801.40414
83091,302.19818
83092,197.94745
83093,64.56333
83094,95.33384
83095,23.65894
83096,25.75618
83097,104.50204
83098,632.61949
83099,344.74738
831,15781.41563
83100,119.04049
83101,136.18927
83102,176.03249999999997
83103,142.83194
83104,342.17035
83105,58.10571
83106,299.77891
83107,740.91147
83108,95.61717
83109,69.15352999999999
83110,146.46004
83111,109.18236
83112,590.3512999999999
83113,246.40802
83114,183.72915
83115,2383.49076
83116,2016.8193299999998
83117,178.41308999999998
83118,2791.67151
83119,1039.4232000000002
83120,383.83907999999997
83121,739.2724699999999
83122,121.73769
83123,1329.68955
83124,64.95079
83125,27.71675
83126,5477.38959
83127,66.78018
83128,16.75122
83129,1973.45485
83130,450.57997
83131,115.57023
83132,40.44717
83133,24.21317
83134,42.88327
83135,43.60677
83136,89.56582
83137,75634.67495
83138,57.2204
83139,26.24637
83140,174.08524
83141,203.95351
83142,7.86504
83143,140.61821
83144,1696.17429
83145,67.80525
83146,39.72769
83147,1.0
83148,987.0122099999999
83149,44.14018
83150,193.77982
83151,29.10765
83152,20.33196
83153,344.49099
83154,18.05802
832,49232.26747
83201,174.08524
83202,65.65078
83203,104.50204
83204,176.83016
83205,151.09909
83206,323.79581
83207,496.09057
83208,436.43913
83209,154.7522
833,6998.15714
83301,537.51144
83302,605.06684
83303,318.52606
83304,600.44613
83305,472.06447
83306,342.1014
83307,821.91965
83308,591.83146
83309,636.94625
83310,776.69936
83311,1099.2253
83401,1480.37967
83501,3858.95411
83502,6352.23737
84,598925.03978
84001,72.19027
84002,22.10062
84003,2483.0105
84004,155.34975
84005,3.89637
84006,1.01429
84007,28122.397960000002
84008,4.71845
84009,32.54939
8401,15657.19387
84010,16.79516
84011,6.4324
84012,92.77333
84013,1.02296
84014,31.34606
84015,8.01771
84016,179.4194
84017,115.21025
84018,5.28161
84019,1984.47346
8402,6278.10373
84020,35.16548
84021,1.01163
84022,3.10603
84023,1.04167
84024,20.17463
84025,27.2007
84026,135.9732
84027,78.30212
84028,19.88979
84029,94.6627
8403,5133.07149
84030,92.30183
84031,6424.26325
84032,9.00974
84033,2.97368
84034,131.51693
84035,5063.786620000001
84036,73.35051
84037,61.72656
84038,55.73726
84039,248.21176
8404,2062.27603
84040,6.68891
84041,4.91733
84042,86.85736
84043,262.52333
84044,19.0212
84045,11.49659
84046,4.95235
84047,69.69153
84048,3.0
84049,8.13817
8405,11282.53161
84050,54.17975
84051,34.52526
84052,27.90547
84053,46.52883
84054,3004.07074
84055,16.63245
84056,116.92024
84057,8.46031
84058,8.77511
84059,3.84615
8406,8652.96339
84061,2.02657
84062,31.31279
84063,13.53738
84064,125.16702
84065,138.9917
84066,8.42844
84067,39.66577
84068,55.48348
84069,133.28278
8407,15910.06119
84070,44.04192
84071,291.65348
84072,179.90345
84073,24.5394
84074,53.94456
84075,14.22202
84076,21.06614
84077,4.59865
84078,143.05114
84079,5.71499
8408,36586.25668
84080,524.50185
84081,230.23104
84082,59.93662
84083,54.65044
84084,23.16827
84085,5.47652
84086,28.38599
84087,5612.19058
84088,262.17761
84089,2664.37594
8409,56844.56124
84090,17.42077
84091,168.82674
84092,768.4634
84093,10.03467
84094,14.34578
84095,9.93439
84096,16.78374
84097,18.55201
84098,12.82907
84099,99.18513
841,6004.09081
8410,4555.74136
84100,3.12
84101,59.05979000000001
84102,68.44642999999999
84103,92.41861
84104,123.26183
84105,133.51537
84106,459.93274
84107,105.28278999999999
84108,187.46454
84109,128.20295
8411,1872.31571
84110,160.32169
84111,139.6175
84112,12.3299
84113,17.04764
84114,4.04233
84115,9.1671
84116,16.06109
84117,8.14931
84118,64.24892
84119,123.25468
8412,4139.14632
84120,4.10084
84121,2.1009
84122,176.67226
84123,283.22091
84124,7.65547
84125,0.81481
84126,16.92481
84127,81.03497
84129,918.95897
8413,5326.32661
84130,0.95652
84131,29.43603
84132,254.30804
84133,417.86969999999997
84134,7.93455
84135,16.28937
84136,44.52791
84137,1288.71545
84138,1397.31275
84139,30.6962
8414,3344.48592
84140,17.35401
84141,391.27421
84142,57.40359
84143,92.49702
84144,17.95279
84145,11.49516
84146,10.63604
84147,65.28355
84148,49.9662
84149,35.14019
8415,5123.76502
84150,37.7329
84151,1.67485
8416,15880.66773
8417,4489.13324
8418,2930.72765
8419,6858.11665
842,15839.478
8420,3550.46362
84201,185.95477
84202,102.59725
84203,223.47718
84204,488.58847
84205,534.02039
8421,202076.30313
8422,5476.7038
8423,7936.05116
8424,6499.50791
8425,3204.9221
8426,9073.75008
8427,4806.1951
8428,45976.87689
8429,1718.21914
843,10391.05427
8430,3060.44716
84301,350.41744
84302,790.37761
84303,1108.05953
8431,16714.18876
8432,10549.9389
8433,11037.91471
8434,7727.81282
8435,7585.60273
84401,1142.66959
85,24555.1619
85001,162.97937
85002,36.55927
85003,576.28818
85004,93.40744
85005,15.03513
85006,36.23699
85008,78.70135
85009,12.86141
85010,38.7562
85011,78.38817
85012,92.68506
85013,16.54213
85014,23.96522
85015,13.84553
85016,47.68221
85017,30.08616
85018,630.96941
85019,230.90166
85020,250.98064
85021,18.67783
85022,17.87652
85023,6.08324
85024,28.46144
85025,25.27318
85026,8.15128
85028,8.04572
85029,79.84651
85031,49.6029
85033,15.52093
85034,66.50338
85035,429.27912000000003
85036,5.78738
85038,39.99508
85039,54.58908
85040,39.60892
85042,44.02271
85045,18.75079
85046,65.68757
85047,2880.0597
85049,38.23045
85050,36.06764
85051,867.1411
85054,16.44478
85055,9.88372
85056,12.05025
85058,5.3961
85059,632.3966
85061,22.54914
85062,19.43856
85064,38.76277
85065,108.21555
85066,11.48249
85067,18.99134
85070,99.71325
85071,70.9444
85072,13.97654
85073,14.57247
85074,5.15909
85076,61.50114
85077,15.98377
85078,44.5926
85080,33.98885
85081,37.2533
85082,62.81834
85083,105.9625
85084,433.157
85086,33.26376
85087,5.16534
85088,115.60316
85089,88.67867
85090,118.84615
85092,2759.57622
85093,12.39646
85094,42.18265
85095,22.13946
85096,85.93625
85097,58.16488
85098,19.97234
85099,19.55243
851,4747.36836
85100,27.2907
85101,94.6249
85102,40.33733
85103,127.88856999999999
85104,89.33748
85105,126.69519
85106,124.6388
85107,162.97937
85108,136.45907
85109,1460.0990000000002
85110,91.32160999999999
85111,114.21745999999999
85112,207.20671
85113,842.3127099999999
85114,309.97721
85115,75.99096
85116,61.86431
85117,110.31280000000001
85118,103.37309
85119,97.06712
85120,98.40950000000001
85121,72.56751
85122,81.44219
85123,72.59785000000001
85124,108.21555
85125,88.59092
85126,96.57341
85127,225.30452
85128,2324.6745
85129,265.39636
85130,81.8692
85131,207.8484
85132,123.04285000000002
85133,74.66407000000001
85134,73.37049
85135,377.24491
85136,364.03303
85137,79.41583
85138,95.0984
85139,15.60107
85140,51.34701
85141,17.40088
85142,7.76201
85143,28.4825
85144,10.45534
85145,18.38329
85146,1777.61071
85147,44.17174
85148,9.0698
85149,26.01017
85151,501.63052000000005
85152,318.15205000000003
85153,64.28278
85154,50.92534
85155,71.43286
85156,263.76464999999996
85157,17.25075
85158,42.59313
85159,51.61732
85160,41.89849
85161,39.66259
85162,35.24543
85163,834.88311
85164,93.08812
85167,9.4105
85169,19.3887
